player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Devin Booker,bookede01,2023,4744,2294,5.611562234737734,.005640235530551,5.617202470268285,6.058490381230119,-1.91603992051097,4.142450460719148,6.034878111604534,-.4018867122245204,5.632991399380014,9.976745904268995,6.776698428353218,3.200047475915777,5.564166872783435,.4284843867492416,5.992651259532677,.6436099801668745
Brandon Boston Jr.,bostobr01,2023,531,249,.944167634208627,-1.050723605386263,-.1065559711776355,-3.098954678832982,-3.216602700894793,-6.315557379727776,.195916431665279,-1.538396684996536,-1.342480253331257,.1762971618519107,.2132676105128651,-.0369704486609544,-1.09851395233652,-1.576554203160258,-2.675068155496779,-.0963927658170153
Chris Boucher,bouchch01,2023,3125,1523,.4692792864517416,.1632473377648722,.6325266242166138,-3.067344563965184,.2515303226176432,-2.815814241347541,-.256909107912532,.1817182723733172,-.0751908355392147,2.070023935170075,2.070023935170075,0,.3674984835030353,.2529749222094381,.6204734057124734,-.407701088930165
James Bouknight,bouknja01,2023,1097,515,-3.530224892188984,-2.394153183761265,-5.92437807595025,-4.087521306497614,1.487589661748989,-2.599931644748624,-3.777220841299969,-1.704128750491457,-5.481349591791425,-.717954938290192,-.717954938290192,0,-3.611391979500181,-2.193919383041995,-5.805311362542176,.040031925607333
Jamaree Bouyea,bouyeja01,2023,138,71,-7.92344043418706,1.21357415077619,-6.709866283410869,-2.888398712118923,-5.491474517053891,-8.379873229172814,-7.349809526811018,-.1134968347669268,-7.463306361577945,-.1664683449907856,-.1664683449907856,0,-6.96456113391777,.5349171933867805,-6.42964394053099,-2.348906757249244
Tony Bradley,bradlto01,2023,80,33,-.744392935430948,-7.306569854691816,-8.050962790122764,-2.153140775510317,6.449585316970506,4.296444541460189,-1.039454078572196,-4.902509014947322,-5.941963093519518,-.0542520042712169,-.0542520042712169,0,-1.340608431028024,-4.364118936523307,-5.704727367551331,.9582171340167072
Malaki Branham,branhma01,2023,3370,1550,-3.000734355993226,-4.312842540043325,-7.313576896036551,-1.022720053217297,-1.207963964062599,-2.230684017279895,-2.703633438272,-3.873888605741494,-6.577522044013494,-3.0449474808638,-3.0449474808638,0,-2.757706893873145,-3.889417710891496,-6.647124604764641,.6037265687101021
Jarrell Brantley,brantja01,2023,80,39,5.781492478039085,2.216372092816788,7.997864570855873,.3755193572671454,9.771078553128401,10.14659791039555,5.041401872876363,4.003689877938587,9.045091750814951,.2327500506693533,.2327500506693533,0,2.441609008665949,-1.072045710309657,1.369563298356292,-.8370400626046257
Christian Braun,braunch01,2023,2793,1346,-1.785862882806057,.6064020063701089,-1.179460876435948,-6.188414520372276,1.830305687985483,-4.358108832386793,-2.828787774082756,.8828534323367582,-1.945934341745997,.5583035459805683,.3365808914105274,.2217226545700408,-2.486624046062115,.3332120804669518,-2.153411965595163,-.7962881586856413
Mikal Bridges,bridgmi01,2023,6380,3120,1.658329470860652,.4721322509313652,2.130461721792017,-.4686486744662317,-1.041503550248659,-1.51015222471489,1.313156143181381,.1675955773052804,1.480751720486661,6.728883326295188,6.772610486996447,-.0437271607012592,1.625524125961922,.8308952031237029,2.456419329085624,.2078709915503301
Oshae Brissett,brissos01,2023,2306,1083,-1.85127613887433,-1.334702857622419,-3.185978996496749,-.2692369006226167,.8480308598625128,.5787939592398961,-1.627763988542331,-.921457049036406,-2.549221037578737,.1105759363039383,.1105759363039383,0,-.942752212515383,-1.746068312156122,-2.688820524671505,-.3309853189426747
Malcolm Brogdon,brogdma01,2023,4576,2210,2.681328559224197,-1.152806177795792,1.528522381428404,-.59023036986392,1.497151077719441,.9069207078555206,2.097376605469221,-.7109357653449938,1.386440840124228,4.651681893226359,4.051945069362012,.5997368238643465,1.895100616698874,-.752035928878291,1.143064687820583,-.3936296311525485
Dillon Brooks,brookdi01,2023,5051,2381,-2.005970592767588,1.232881579857099,-.7730890129104897,-2.414685979005772,3.208034067328803,.7933480883230314,-2.220797821870526,1.671134985069013,-.5496628368015135,2.659821771619519,3.009475591747568,-.349653820128048,-2.242778393722376,2.150689653855991,-.0920887398663854,.0489279142448689
Bruce Brown,brownbr01,2023,5508,2676,-.3540137425144435,.7882476685609291,.4342339260464856,-4.774312459772934,.1162989738852329,-4.658013485887701,-1.337733777738575,.6799223153789243,-.6578114623596509,2.877219855447882,1.704731872662705,1.172487982785177,-.8634560548178539,.6353174969292437,-.2281385578886105,-1.029637030132871
Greg Brown III,browngr01,2023,203,93,-8.86987691817728,.6542267405927238,-8.215650177584555,-12.96451925996776,15.53819068252826,2.5736714225605,-10.27704707744042,3.834292553425098,-6.442754524015322,-.1761727688012483,-.1761727688012483,0,-10.18844400014398,1.603978793328812,-8.584465206815173,.5511319012207743
Jaylen Brown,brownja02,2023,6455,3113,.7279845452850462,.1653588474058875,.8933433926909337,-2.195527228876089,.6250597330952816,-1.570467495780807,.0678688044835931,.2322398278620689,.300108632345662,4.906845958077119,4.113306780534221,.7935391775428977,1.032133355830916,.4507076918930594,1.482841047723976,1.076448821820634
Kendall Brown,brownke03,2023,98,40,-3.484546345984837,2.720997316347535,-.7635490296373018,-6.067084021818394,10.47323753213439,4.406153510315999,-4.211058181830968,4.576709172756422,.3656509909254541,.0651155086573876,.0651155086573876,0,-3.698546017629028,4.073260068025792,.3747140503967641,2.43079874492821
Moses Brown,brownmo01,2023,623,294,.9306334836478009,2.343017765762378,3.273651249410179,1.817885232767682,2.586628250564241,4.404513483331923,1.199312182704602,2.552447521680234,3.751759704384837,.9829680534598235,.9829680534598235,0,.509955991517821,1.289695411941568,1.799651403459389,.4832225647984277
Sterling Brown,brownst02,2023,60,24,-6.297848042829946,5.189807901557904,-1.108040141272042,.0923161132969043,4.411508696181849,4.503824809478754,-5.347873332990488,5.35802060035292,.0101472673624325,.0341077389987772,.0341077389987772,0,-5.245583041069022,2.736209588780152,-2.50937345228887,.9266542394897154
Troy Brown Jr.,browntr01,2023,4221,1984,-1.657811249485103,1.02510363176011,-.6327076177249933,-1.07135509332108,-1.489156410783868,-2.560511504104949,-1.646730158947398,.5515518214835902,-1.095178337463808,1.665126123449135,1.600599326346702,.0645267971024328,-1.988695419541403,.6079992435814965,-1.380696175959907,-.7220659538641419
Jalen Brunson,brunsja01,2023,5693,2822,5.093114823189995,.1973664581202402,5.290481281310236,6.707850356264731,-5.253167050548993,1.454683305715738,5.710668105394005,-.9437184281866756,4.76694967720733,10.84461235908774,8.138598098737361,2.706014260350382,6.251877897587462,-.1471545883233164,6.104723309264147,-.9587194946395388
Thomas Bryant,bryanth01,2023,2300,1081,-.6547297407044781,-1.287804667303894,-1.942534408008372,-.5176031402080498,-3.06125429494987,-3.57885743515792,-.6648432540687624,-1.741607599619588,-2.406450853688351,.1693229848132107,.1693229848132107,0,-1.468706665176142,-1.198840967007231,-2.667547632183374,-.0527527060836824
Reggie Bullock,bullore01,2023,4789,2364,-2.547077174736912,-1.844332069676422,-4.391409244413333,-2.053142963892137,-2.21695511552179,-4.270098079413928,-2.619759207275616,-2.010066170266168,-4.629825377541784,-2.246298245540408,-2.246298245540408,0,-2.833107540506955,-1.507110513808155,-4.34021805431511,-.934121615692956
Alec Burks,burksal01,2023,2413,1122,2.760838561396421,-.3141897758347861,2.446648785561635,2.680701455421163,1.472069709927782,4.152771165348945,2.985101488842286,.0940018929026517,3.079103381744938,3.36104557359005,3.36104557359005,0,2.433052712691613,-.5290719179932535,1.90398079469836,.732252118833007
Deonte Burton,burtode02,2023,14,6,-8.788417118100034,-1.63015092746523,-10.41856804556526,30.68356763995167,3.218387301037178,33.90195494098884,-1.057902686470344,-.6795913163100865,-1.737494002780431,.0031519594646121,.0031519594646121,0,-1.975256361566386,-2.280561518759592,-4.255817880325978,1.708871249487349
Jared Butler,butleja02,2023,165,77,1.656523380165668,.3732989101134989,2.029822290279167,-2.485382935224062,-.3599569068245208,-2.845339842048583,.8942557903308667,.2340122650903496,1.128268055421216,.1532944826855235,.1532944826855235,0,2.060479327690248,-1.630390988619061,.4300883390711865,.6195252294595173
Jimmy Butler,butleji01,2023,5577,2763,6.810912101356839,1.207692719659069,8.018604821015906,.787286822822333,-1.762671556926279,-.9753847341039457,5.977012859736019,.6475923536138982,6.624605213349917,13.25201672568918,10.11433458970792,3.137682135981259,5.154546009292403,1.228797825624127,6.383343834916531,-.4559405826702378
John Butler Jr.,butlejo01,2023,483,221,-6.343064953334851,-.8073932892137243,-7.150458242548575,-3.789066281380214,-1.730717240793407,-5.519783522173621,-6.180800690469646,-.9535787423275005,-7.134379432797147,-.4925875904391201,-.4925875904391201,0,-6.053556575579758,-2.203754868717049,-8.257311444296807,-.3613038002894146
Jamal Cain,cainja01,2023,514,240,1.382253378868632,.1292995646747192,1.511552943543352,-.5023414954178934,4.575899298800883,4.07355780338299,1.076905633763676,1.051236303482762,2.128141937246438,.5974805441197553,.5974805441197553,0,.7449222090326972,1.061630081241441,1.806552290274139,.027344099412515
Kentavious Caldwell-Pope,caldwke01,2023,6007,2881,-.2967535370429785,1.137232818684862,.8404792816418832,5.080780354989559,-.2358424569420907,4.844937898047469,.7873250875693184,.915759827586581,1.7030849151559,6.617500773052035,5.806597653978158,.8109031190738766,1.232444041614004,1.036740586521354,2.269184628135358,.853312070798284
Facundo Campazzo,campafa01,2023,108,52,-6.50634899591035,10.98634418310614,4.479995187195795,-10.29681385618063,11.97125772572767,1.674443869547044,-7.717693082485586,11.89803517697727,4.180342094491684,.1847466342633994,.1847466342633994,0,-6.583845025310105,9.084641335814061,2.500796310503955,.4841179736164521
Vlatko Cancar,cancavl01,2023,1865,899,-.9650665782674266,-.814670766499369,-1.779737344766796,-4.496333063365554,-.7147556757072702,-5.211088739072824,-1.769819383620521,-.8565346369407354,-2.626354020561256,.0517034573925224,.2097306606770727,-.1580272032845503,-1.770368078539415,-1.971674051833667,-3.742042130373082,-.5724598130576203
Clint Capela,capelca01,2023,4036,1881,.1600923525111782,3.292518234120876,3.452610586632054,2.092237031153532,-2.061410567912718,.0308264632408146,.5484869133810456,2.391310800421641,2.939797713802687,5.44847142779424,5.030502858802971,.4179685689912681,.7774713669393116,2.412029088706918,3.189500455646229,-.4561340600032999
Vernon Carey Jr.,careyve01,2023,61,28,-7.089185894548254,2.0896282294943,-4.999557665053953,-25.62399728094779,17.59972654965403,-8.024270731293761,-11.42532199833149,5.438100094195662,-5.987221904135827,-.0464979087162217,-.0464979087162217,0,-10.1066391578811,.9945129640980919,-9.112126193783009,.550553874655068
Jevon Carter,carteje01,2023,3979,1859,-1.26935396666907,-.3102674682190699,-1.57962143488814,-2.961346038888886,3.314441465201126,.3530954263122413,-1.700076487985826,.3722926403395545,-1.327783847646272,1.336989467947457,1.426765888361481,-.0897764204140237,-1.432811459638983,.2749873950616408,-1.157824064577343,-.7425929208132157
Michael Carter-Williams,cartemi01,2023,90,44,-1.749656840189746,-10.96511413057667,-12.71477097076641,-4.483105115867037,-13.22285990593686,-17.7059650218039,-2.377555088391534,-12.09675577378952,-14.47431086218106,-.2644291934079733,-.2644291934079733,0,-.7727776637537965,-10.44997877371301,-11.2227564374668,.4726479618729985
Wendell Carter Jr.,cartewe01,2023,3527,1690,-1.336282772932347,1.262424504001924,-.0738582689304228,-.5466806187392932,1.913802183534975,1.367121564795682,-1.217996303842086,1.471252574659823,.2532562708177375,2.589690205468882,2.589690205468882,0,-1.54397973329337,1.038062230320053,-.5059175029733172,.0065687376630383
Alex Caruso,carusal01,2023,3274,1575,-.5064521953189912,5.951337119064632,5.444884923745642,1.221660532059832,5.311385711954652,6.533046244014484,-.1423237735477027,6.136698142022134,5.994374368474431,7.043030878382255,7.043030878382255,0,-.2598912287224195,6.361188811193409,6.101297582470989,.2349682830683428
Justin Champagnie,champju01,2023,88,44,3.883398995914267,-3.446030564738515,.4373684311757519,5.349018460838793,-8.081435097374714,-2.732416636535921,4.348870204947546,-4.685024760612473,-.3361545556649268,.0521007108848516,.1024459868529953,-.0503452759681436,2.345856861519151,-5.509145796942715,-3.163288935423563,-1.211310844796979
Julian Champagnie,champju02,2023,696,320,-.6927855639388976,-2.854924608763818,-3.547710172702716,-.2730945155598173,-2.663788413465282,-2.936882929025098,-.5808485605935776,-2.924876278464467,-3.505724839058044,-.1402147964909506,-.1402147964909506,0,-.5799539161544838,-3.395430365032414,-3.975384281186898,.3429543320038008
Kennedy Chandler,chandke01,2023,605,281,-1.823483306059067,-4.044219977561242,-5.867703283620309,-4.0672262994865,.1076927147538751,-3.959533584732625,-2.420194779510854,-3.488790230836101,-5.908985010346955,-.4487852335112104,-.4487852335112104,0,-3.645722513559861,-3.449579184055636,-7.095301697615495,-.9151842578856481
Josh Christopher,chrisjo01,2023,1642,786,-2.749631595397823,-2.723395092562088,-5.47302668795991,-4.085311805675561,-3.984645071166769,-8.06995687684233,-3.117043628543522,-3.085500776612098,-6.202544405155621,-1.382586200149473,-1.382586200149473,0,-3.179485111224349,-3.947618329165942,-7.127103440390291,-.1416827922965129
Max Christie,chrisma02,2023,1176,545,-2.883726260687664,1.670226398704166,-1.213499861983498,-4.123657185986008,1.191908551470824,-2.931748634515184,-3.323775620655955,1.669329785775754,-1.6544458348802,.3070682852846289,.1826709562745299,.124397329010099,-4.210472679994509,-.0699040567381215,-4.280376736732631,-.5306453617260162
Brandon Clarke,clarkbr01,2023,2362,1090,-.2843591755446047,.3022195160366072,.0178603404920025,-2.492768721585217,1.755460580697795,-.7373081408874225,-.7712162815352196,.573386808263046,-.1978294732721736,1.42100389821148,1.42100389821148,0,-.8992547628633685,.4154917677977171,-.4837629950656513,.1206057839566919
Jordan Clarkson,clarkjo01,2023,4164,1988,2.098277799007763,-2.825512351973078,-.727234552965315,2.136617033367714,-1.908846855839684,.2277701775280292,2.234288363467509,-2.78556307974145,-.5512747162739413,2.235645389073386,2.235645389073386,0,1.994853455298419,-2.549475435531275,-.5546219802328562,.2501754533366001
Nic Claxton,claxtni01,2023,4890,2388,-1.613259154069187,2.268188940238044,.6549297861688567,4.47891118427859,2.29840917784452,6.777320362123108,-.4405184168669973,2.418608851368855,1.978090434501858,5.710458436203625,5.573955767550268,.136502668653357,-.2854241308777621,2.671559017726001,2.386134886848239,-.7768179640893674
Amir Coffey,coffeam01,2023,1320,626,-3.351981362053194,-3.348105536253498,-6.700086898306693,-5.438439280653564,-.7778492901248474,-6.216288570778411,-3.975216414793316,-3.001312993175663,-6.97652940796898,-1.347141104941392,-1.31202425365863,-.035116851282762,-5.013577482295432,-3.955160586078035,-8.968738068373467,-.3422008188701468
John Collins,collijo01,2023,4907,2294,-2.680458718170291,-.5317255766151141,-3.212184294785405,-1.078414997484835,.4815377018435374,-.5968772956412972,-2.533766979551065,-.3358267972359412,-2.869593776787006,-.1326286748824159,-.4150894628974868,.2824607880150709,-1.804273835738658,-.3308718714993578,-2.135145707238016,.0353756194015135
Zach Collins,colliza01,2023,3124,1441,-1.676520943551242,1.483335665988321,-.193185277562921,-.5221549663942531,1.479973950965845,.9578189845715923,-1.47113014053249,1.694168799115169,.2230386585826787,2.207126761754186,2.207126761754186,0,-1.571360374280693,1.141096754985056,-.4302636192956371,.9860822890421063
Chance Comanche,comanch01,2023,45,21,-6.065232594075065,-11.53665273697954,-17.6018853310546,-7.22635818134915,-35.37929568816763,-42.60565386951678,-6.553588450535755,-17.06477537634372,-23.61836382687947,-.2201977374745666,-.2201977374745666,0,-5.049329697095544,-14.60571119913394,-19.65504089622948,-1.530381297160367
Mike Conley,conlemi01,2023,4597,2212,2.339442520485263,.180613066876182,2.520055587361445,2.223545668362462,-1.340329698680542,.8832159696819197,2.454509431235928,-.1207197717945772,2.333789659441351,5.732541277242844,5.267452469108278,.4650888081345656,1.842398055300575,.8229639866187796,2.665362041919354,-.3248630810819484
Pat Connaughton,connapa01,2023,3300,1531,-.2989037712530561,1.221582939792795,.9226791685397389,-.1897500067600674,-.5023913605105909,-.6921413672706582,-.2904018655304447,.8885991909367389,.5981973254062942,2.623452707440804,2.308906504524371,.3145462029164335,.0601774444397292,.0056731625357782,.0658506069755073,-.0813883550073979
Xavier Cooks,cooksxa01,2023,285,126,-4.382433480881475,-.5883971436026636,-4.970830624484138,2.179618113210734,3.287073133878605,5.46669124708934,-3.270068443369131,.206139982534594,-3.063928460834537,-.0203128749823662,-.0203128749823662,0,-2.962550475684167,-1.000753547738447,-3.963304023422614,.6597958799591985
Robert Covington,covinro01,2023,1659,791,-.0954502931906823,.8553296139153604,.759879320724678,-2.017152790655425,1.454297029240334,-.5628557614150905,-.4940532024861661,1.035397218121153,.5413440156349875,1.324315343115507,1.36755357140251,-.0432382282870026,-.0596871626601809,.756819734246107,.6971325715859261,.3152698149286765
Torrey Craig,craigto01,2023,4428,2131,-1.125170763280227,.4845374550499283,-.640633308230299,-1.37596460625239,-3.568670985847245,-4.944635592099635,-1.258658863609832,-.3508849340147278,-1.60954379762456,1.240182109287504,1.148964260104369,.0912178491831347,-1.225428474201956,-.0745910798187274,-1.300019554020684,-.2306615071996651
Jae Crowder,crowdja01,2023,832,381,-.033762015066888,2.198207884889921,2.164445869823033,.4135733757512798,-1.872302108018457,-1.458728732267178,.0574948230444816,1.441573157924393,1.499067980968875,.822750389481583,.9385571074732226,-.1158067179916397,.6514577492088504,.544638018738456,1.196095767947306,-.2597671488990836
Jarrett Culver,culveja01,2023,296,137,-3.089984254222923,1.22034316818087,-1.869641086042053,-1.50744044110322,1.537096047579714,.0296556064764946,-2.974358372071746,1.371652594027494,-1.602705778044252,.0801969104195756,.0801969104195756,0,-2.175624681708892,.9323246622644353,-1.243300019444457,.0050688793544391
Cade Cunningham,cunnica01,2023,853,400,-2.601779242912702,-1.758201853195022,-4.359981096107724,-.3809576377642218,.0027137075258544,-.3782439302383674,-2.187872817697653,-1.438898139882982,-3.626770957580635,-.1795740658986091,-.1795740658986091,0,-1.308081731516583,-1.337583967531895,-2.645665699048478,.3625135153988134
Seth Curry,curryse01,2023,2641,1269,-.2162490246788046,-1.781105266878295,-1.9973542915571,-2.729005026539794,-2.440130224149749,-5.169135250689543,-.7556299150525775,-2.046237717571601,-2.801867632624178,-.0288700610587215,-.0819561457216385,.053086084662917,-.7661881090192427,-1.681899688909259,-2.448087797928502,-.2675810914237399
Stephen Curry,curryst01,2023,5300,2434,7.32981544548008,-1.347603050434087,5.982212395045995,5.948470109446371,.1178210927959551,6.066291202242327,7.468524655264079,-1.141376872951174,6.327147782312905,11.54321285010526,9.292964725258852,2.250248124846405,7.525209995034895,-.7970865273631934,6.728123467671701,1.814093936296142
Dyson Daniels,daniedy01,2023,2240,1042,-2.547197034014913,2.902306899145251,.3551098651303382,-4.212336393582009,2.741383347547996,-1.470953046034013,-3.061017645190121,2.985733523713693,-.0752841214764279,1.426901458220025,1.426901458220025,0,-3.308461608663938,2.225537917052761,-1.082923691611177,.3511173843865543
Anthony Davis,davisan02,2023,5327,2512,2.368992761077389,4.701003586231764,7.069996347309152,2.189551650700888,3.5377663332844,5.727317983985289,2.49124734317464,4.741348989713316,7.232596332887956,12.92629889250843,9.75963273644857,3.166666156059864,2.884569286146298,4.622813985541513,7.507383271687811,.2891638258895697
JD Davison,davisjd01,2023,140,66,-1.693507115070698,.626454450213296,-1.067052664857402,-4.003600427575517,-1.014995518712699,-5.018595946288216,-2.354929755232854,.2382870441673379,-2.116642711065516,.0213457895629717,.0213457895629717,0,-1.996616768333004,-2.400656926934967,-4.397273695267971,.088135572329974
Johnny Davis,davisjo06,2023,905,423,-3.709765790540652,-2.832275762637261,-6.542041553177913,-7.508562620556011,3.91302648909996,-3.595536131456051,-4.72337322459392,-1.5816004189332,-6.304973643527121,-.7697956152328294,-.7697956152328294,0,-4.562034564410065,-1.799429967252073,-6.361464531662139,.3394743272955817
Terence Davis,daviste02,2023,1951,899,-.1887854690185291,-.8081723415240748,-.996957810542604,-.0377986853430702,2.170236678312185,2.132437992969115,-.2287145261461499,-.2153182822726536,-.4440328084188035,1.077108531801809,.9000888844569533,.1770196473448562,-.0095082921962272,-.3258025856404081,-.3353108778366352,1.388022676966589
Darius Days,daysda01,2023,53,25,4.882296543654703,-1.97935801547178,2.902938528182923,-.9408232072610622,6.756908419339371,5.816085212078309,4.128084269442879,-.1360560899945825,3.992028179448297,.0851970418925269,.0851970418925269,0,3.607798002678428,-4.141794947220153,-.533996944541725,-.936077297818262
Dewayne Dedmon,dedmode01,2023,920,431,-2.108502074177469,.3055676492468418,-1.802934424930627,-6.835505298515429,.7154240024123067,-6.120081296103122,-3.218797361989191,.3801701430412511,-2.838627218947939,-.0251839119994628,.0697966453280085,-.0949805573274713,-3.18113384276155,-.1473609537797613,-3.328494796541311,.2314574483636929
Matthew Dellavedova,dellama01,2023,474,213,-2.646302661708373,3.028471150253544,.3821684885451706,-8.855264614385268,4.82288663859244,-4.03237797579283,-4.136099168923014,3.591429466055001,-.5446697028680134,.2400183867107207,.2400183867107207,0,-3.573540991072672,1.03041593189844,-2.543125059174232,.1513675764835708
DeMar DeRozan,derozde01,2023,5577,2682,2.580374131110058,-.0019318782629157,2.578442252847143,.0954495852899117,2.19341036709811,2.288859952388021,2.216576483838091,.4297249311530807,2.646301414991171,7.383588034000252,7.383588034000252,0,1.127924224240333,.7197818470646341,1.847706071304967,-.0065002775973379
Moussa Diabate,diabamo01,2023,416,195,-1.614739707310332,1.278509318309358,-.3362303890009732,-1.263398637355188,-2.902147840380346,-4.165546477735535,-1.609122255910659,.5090360444804763,-1.100086211430183,.1635595331637846,.1635595331637846,0,-2.268739292369609,.0784060329986678,-2.190333259370941,-.3620129375018267
Mamadi Diakite,diakima01,2023,352,176,-6.838355711184136,-3.562187264260215,-10.40054297544435,-4.572229437151885,1.157835840112211,-3.414393597039675,-6.816950123263822,-2.888052300742846,-9.705002424006668,-.6206815646961572,-.6206815646961572,0,-5.738144378676131,-2.122908170810082,-7.861052549486212,-.6212986503380401
Hamidou Diallo,diallha01,2023,2138,996,-1.506660796995829,2.597756984337686,1.091096187341857,-.4554083313316498,4.458598263991549,4.003189932659899,-1.30568929718429,3.211254458316719,1.905565161132429,2.387751269956996,2.387751269956996,0,-.9134047306851188,2.166442755997437,1.253038025312318,.9378898842466404
Gorgui Dieng,dienggo01,2023,769,358,-5.699117169307005,-2.142644528014586,-7.841761697321592,-7.565343828705855,-3.088186042917722,-10.65352987162358,-6.345364411454825,-2.310248875463216,-8.65561328691804,-1.091563564821119,-1.091563564821119,0,-5.775327516498379,-2.019877205233008,-7.795204721731387,1.206510610308226
Ousmane Dieng,diengou01,2023,1217,569,-2.847478913269271,-3.082408624862084,-5.929887538131355,.2572275324267836,1.020326154630164,1.277553687056947,-2.378421617056162,-2.423803933604403,-4.802225550660565,-.5937886201392538,-.5937886201392538,0,-3.138643050620813,-2.971008002890802,-6.109651053511615,-.3354907167888824
Spencer Dinwiddie,dinwisp01,2023,5768,2884,2.112030655871466,-1.283622095775362,.8284085600961043,-.3379100560782359,-.0796304409467472,-.417540497024983,1.716092342803832,-1.101728034656215,.6143643081476169,4.873166045739171,4.555530903325447,.3176351424137238,1.62819269533951,-.5626160463109361,1.065576649028574,-1.234169559916532
Donte DiVincenzo,divindo01,2023,4626,2129,-.0047355895400037,2.513345512464237,2.508609922924234,-1.624361810614314,1.630064062188445,.0057022515741309,-.3401143570207296,2.462241525139467,2.122127168118737,5.334306222016039,5.256513723557963,.0777924984580761,-.0431405367290902,2.541193970665315,2.498053433936225,.6871658902996638
Luka Doncic,doncilu01,2023,4863,2391,8.847348818625925,-.3227923500524177,8.524556468573508,3.65294545418207,-.9329861146482732,2.719959339533797,8.268504143192731,-.4441727378921132,7.824331405300616,12.98502265022528,12.98502265022528,0,7.913463996780142,-.174521816918222,7.73894217986192,.6691670828778112
Tyler Dorsey,dorsety01,2023,16,8,19.41742438567301,6.564384541060659,25.98180892673367,-13.26479615944725,17.14640354096744,3.881607381520183,13.6801115597618,9.129072098677394,22.80918365843919,.1032295531977849,.1032295531977849,0,13.6978150908151,3.893474360143932,17.59128945095903,-1.057315550075061
Luguentz Dort,dortlu01,2023,4874,2272,-1.256985298797946,3.041849704468251,1.784864405670305,1.213252942170444,-.3378164013265735,.8754365408438706,-.8199308908267011,2.512759193313576,1.692828302486875,5.184905439817936,5.184905439817936,0,-.8091075140521504,3.203305330153852,2.394197816101702,.6838520798114281
Ayo Dosunmu,dosunay01,2023,4405,2098,-2.347676098368809,.064212065503741,-2.283464032865067,-4.444854947750236,1.516194841591443,-2.928660106158793,-2.905838012615498,.34005359335356,-2.565784419261938,.1973376420432188,.1973376420432188,0,-3.458562799807243,.8528063577857582,-2.605756442021485,.0785003322242623
Devon Dotson,dotsode01,2023,108,53,-4.159276890245126,5.029294305659731,.8700174154146056,-6.016532367675203,5.799165511702675,-.2173668559725268,-4.776713138255066,5.530146042401619,.7534329041465542,.0949240529480992,.0949240529480992,0,-1.957824638062936,5.735659560258926,3.77783492219599,.2015005484910173
Jeff Dowtin Jr.,dowtije01,2023,523,259,-.5403933364097813,-.3683965267915112,-.9087898632012925,.6709878105382447,-1.830630434988636,-1.159642624450391,-.3582711253568955,-.7180985504916322,-1.076369675848528,.217416190299171,.217416190299171,0,-1.349694612651512,-1.269533833787907,-2.619228446439418,-1.707055329183571
PJ Dozier,doziepj01,2023,181,85,-4.915666958889838,7.826671100603865,2.911004141714027,-7.916353968469324,4.345989243792133,-3.570364724677191,-5.894537550278883,7.603775623036233,1.70923807275735,.208283535057814,.0908184652511364,.1174650698066776,-3.263377198900272,4.795646392741199,1.532269193840928,.652357122221459
Goran Dragic,dragigo01,2023,1885,877,-1.264186276419102,-2.428378826923312,-3.692565103342415,-.1058334957605843,-.7306557367513515,-.8364892325119359,-1.085838846886596,-2.242559692734659,-3.328398539621255,-.2594086639187605,-.2140508273963931,-.0453578365223674,-.9752140850828026,-2.841612808599586,-3.816826893682389,.1870473591073217
Andre Drummond,drumman01,2023,1799,849,-1.598013004506377,2.696029078297137,1.09801607379076,-1.867840089756446,2.604460935680561,.7366208459241156,-1.740470717919873,2.79306594383718,1.052595225917307,1.662605191595336,1.662605191595336,0,-2.353647688049022,3.094591387529099,.7409436994800771,.9482129931126331
Chris Duarte,duartch01,2023,1918,897,-1.260406566018273,.2717627570272093,-.988643808991064,-3.171523322205188,-2.00348071257833,-5.175004034783519,-1.725544374137644,-.134056864602447,-1.859601238740091,.4074402519631853,.4074402519631853,0,-1.309715444621505,-.5010430576774294,-1.810758502298934,-.012436062959883
David Duke Jr.,dukeda01,2023,495,233,-2.548289506213806,1.19564653461133,-1.352642971602476,-5.206332861381619,2.046600616575184,-3.159732244806435,-3.252830566681694,1.448840806440398,-1.803989760241297,.1082868829516313,.1397638081357335,-.0314769251841022,-3.505334822088173,.7720170260988438,-2.733317795989329,.8288796393808167
Kris Dunn,dunnkr01,2023,1245,568,2.818799130535901,-2.767165486403664,.0516336441322362,-1.275919001802825,-1.800361239250927,-3.076280241053751,2.134236669221357,-2.698492869254235,-.5642562000328786,.6326577804916604,.6326577804916604,0,1.550982218753566,-1.761823005658704,-.2108407869051374,-.1205926770413581
Kevin Durant,duranke01,2023,4410,2138,4.474966204307044,-.1537727650049724,4.321193439302072,4.904594449322601,1.563218167382984,6.467812616705586,4.803140319032845,.1912696480038096,4.994409967036654,8.590297554684941,7.13010185088405,1.460195703800892,4.817198673046106,-.2475867009890739,4.569611972057032,1.179900993949173
